0,1
高鼎三,    高鼎三（1914.07.24-2002.06.13）半导体与光电子学专家。上海市人。1941年毕业于西南联合大学，1953年获美国加利福尼亚大学硕士学位。我国半导体事业开拓者之一。在国内首先研制成大功率整流器、点接触二极管、三极管、光电二极管，较早研制成功GaAs激光器，500A、2500V大功率晶闸管。获全国科学大会奖，国家发明奖三等奖两项、四等奖1项，电子工业部科技奖进步一等奖1项，国家教委科技进步奖二等奖1项。在1986年国务院召开的“863”计划专家座谈会上，积极建议把光电子技术列为高技术的独立项目。并承担了“863”计划中“可见光激光器”的结构设计及工艺研究和“半导体激光器热传输特性”等研究项目，取得很大成绩。出版专译著2部，发表独立或合作论文100余篇。培养硕士、博士生、博士后50余名。     1995年当选为工程院院士。
林华宝,    林华宝（1931.05.29-2003.01.01）空间返回技术专家。福建莆田人。1956年毕业于原苏联列宁格勒建筑工程学院。自1958年以来，一直工作在我国空间技术战线的第一线，是我国卫星回收技术领域和返回式卫星的技术带头人之一。负责研制成功我国第一个卫星回收系统，为我国成为世界上第3个掌握卫星回收技术的国家作出重要贡献。1988年任新型返回式卫星总设计师，连续发射和回收成功了3颗，达到了国际先进水平。获国家级科技进步奖特等奖2项，一等奖1项;获部级科技进步奖一等奖3项，二等奖2项。发表著(译)作、各种技术文章50余篇（册）。     1997年当选为中国工程院院士。
黄宗道,    黄宗道（1921.02.03-2003.04.26）天然橡胶及热作专家。原籍湖北省孝感县，出生于湖北省武汉。1945年毕业于金陵大学农学院。长期从事天然橡胶的研究工作。冲破外国专家认为北纬15度以北不宜植胶的“植胶禁区”的说法，成功地在我国北纬18度－24度地区大面积种植橡胶成功，成为世界的一个创举，获1982年国家发明奖一等奖。在橡胶高产方面，使亩产量达到200公斤的高水平（海南岛当时亩产量平均为60公斤），这在对我国植胶区纬度偏北、气温低、割胶天数比外国少三分之一的情况下是一个创新，达到国际先进水平。系统地总结了我国30多年来在我国大面积栽培橡胶树的科研成果和生产技术经验。1979年主编《橡胶栽培学》，1987年与何康主编《热带北缘橡胶栽培》。     1997年当选为中国工程院院士。
梁春广,    梁春广（1939.02.01-2003.05.27）半导体器件专家。广东省梅县人。1961年毕业于中山大学。60年代在锗高频管和硅MOSFET研制中作出贡献，做为参加者荣获全国科学大会奖。70年代作为主要负责人研制成功我国第一代GaAs FET，在全面的器件参数、结构和工艺设计，解决亚微米删制作难题等方面作出突出贡献，获1985年国家科技进步奖一等奖。1986～1987年在德国研制“分子束外延超晶格场效应器件”，提出了最佳材料和器件结构及非合金欧姆接触法等。1988年至今一直承担领导砷化镓超高速电路、电子电子器件、光电子器件及光电集成等多项国家重点科技项目，并荣获国家科技进步奖。     1995年当选为中国工程院院士。
王三一,    王三一（1929.01.01-2003.08.05）水工结构设计专家。浙江省桐庐县人。1953年毕业于清华大学。长期从事水利水电设计工作，设计多座高坝和大型水电站。1994年被授予“中国工程设计大师称号。参加和主持主要水利水电工程有上猶江、白莲河、柘溪、乌江渡、东江、东风（地下厂房部分）五强溪、大广坝、五里冲等。在建的有龙滩，待建的有三板溪、向家坝等。在以上工程中提倡一体化设计理念，并将其应用于围岩与衬砌、坝和地基设计中。在优化设计方面，注重多专业、多学科的综合和技术创新，以获得总体上的经济和安全。多次成功设计了不同类型高坝和岩溶地区高水头水库。其中乌江渡水电站是我国20世纪70年代在强岩溶地区建成的当时最高大坝，坝高165m经多年运行考验，渗漏量极为微小（约40m3/d）。该工程还针对坝址极为复杂的地形、地质条件，研究采用了下拱上重的拱型重力坝，高水头大单宽流量厂房顶和厂房前挑流泄洪，以及坝后厂房、溢洪道、开关站在窄河谷中重叠布置等多项创新设计。作为该工程设计技术负责人，于1985年获国家科学技术进步一等奖。主管设计的东江、五强溪（均获国家设计金将）大广坝和五里冲等工程在技术上也多有创新，如窄缝式泄洪消能、坝面引水背管、宽尾墩底孔联合水能工。河床浅埋式地下厂房以及高水头无坝盲谷水库等。在建的龙滩水电站，坝高216.5m，装机容量540万KW，为当今世界上最高碾压混凝土坝，筑坝技术处于国际领先地位。所采用的碾压混凝土坝和全地下式厂房总布置方案，比常态混凝土坝方案可提前一年发电，经济效益巨大。     2001年当选为中国工程院院士。
莫伯治,    莫伯治（1915.03.02-2003.09.30）建筑设计专家。广东省东莞市人。1936年毕业于中山大学工学院获学士学位。在长期的建筑创作中，把岭南庄园融合于岭南建筑之中，并在实践和理论上推进岭南建筑和岭南园林的同步发展，形成自己独特的岭南建筑园林设计风格。50年代广州北园、半溪等酒家设计曾受到梁思成大师的高度评价。70年代初主持设计的矿泉别墅把传统园庭布局与现代主义内庭相互融合，使整个别墅既有传统内涵又有现实主义气质。1980年主持白天鹅宾馆设计，进一步把岭南庭园与现代建筑紧密结合起来，独特风格更加升华，该项目获国家科技进步奖二等奖。80年代后期主持的南越王墓博物馆、岭南画派纪念馆等建筑设计，更表现了勇于开拓、不断创新的精神。《莫伯治集》体现了他建筑创作理论升华和丰硕成果。     1995年当选为中国工程院院士。
侯德原,    侯德原（1912.04.21-2003.10.17）邮电通信专家。江苏省泰州市人。1935年毕业于上海交通大学。从事电信技术工作逾五十年，是我国电信事业的开拓者和奠基人。解放初期主持全国长途明线恢复工作，设计成功88交叉取代了旧中国照抄的美国K8交叉，对我国长途明线通信作出重大贡献。1952年至1984年退休前，他参与了全国所有重点通信工程的方案制定、审定和实施。领导并亲自参与了对称电缆60路载波和2GHz120路微波通信系统的研制攻关工作，取得了成功。改革开放以来，积极支持引进国外的先进技术，并亲自主持引进先进的S1240程控交换机生产线的谈判和组织工作。同时提出“取之于民，用之于民”、“以话养话”的建议并付诸实施，对市话的迅猛发展起了十分重要的推动作用。     1995年当选为中国工程院院士。
黄耀祥,    黄耀祥（1916.08.17-2004.02.22）水稻遗传育种及其应用基础理论研究专家。广东省开平人。1939年毕业于国立中山大学农学院。50年代总结提出作物生态育种决策，开创水稻矮化育种，促进我国籼稻矮秆化，居国际领先地位，被誉为“中国半矮秆水稻之父”。70年代发现和利用新的具有sd-g的矮性基因源，开创丛生快长高光效高产株型育种，达到穗数和穗重在较高水平上的结合，使稻谷产量大大提高。80年代以来先后开创的“半矮秆早长”和“半矮秆根深早长”株型模式构想，培育出特高产、超高产大穗型的水稻新品种，是水稻育种的重大突破，获国家发明二等奖。近年又育成超高产特优质水稻品种在生产中推广。主持育成推广面积较大的有50多个良种，创造了巨大社会效益，并为“中国超级稻”育种奠定坚实基础。     1995年当选为中国工程院院士。
陈太一,    陈太一（1921.12.29-2004.05.06）通信技术专家。江苏省宜兴人。1944年毕业于广西大学，1946年上海交通大学电信研究所获硕士学位。在军事通信和指挥自动化方面作了开创性、奠基性工作。坑道通信埋地天线、丛林通信等科研成果，解决了军事通信中的重大问题。1978年提出的“三网一系统”构想，在“七五”、“八五”军事通信科研与型号研制工作中发挥了重要的指导作用。在指挥自动化工程中负责体制论证和总体方案设计，领导并研究了前期C3I系统集成中的关键问题。主持半导体战术电台系列、短波单边带系列、长距离海缆通信系统和数字保密通信系统的研制。在卫星通信、数据通信、程控交换、网络管理、通信抗干扰等领域做了大量先导性工作。长期从事通信工程教育，培养了大量知名专家和高级专业技术人才。编写出信息论系列教材、出版《数字传输》、《程控用户交换机原理与设计》、《综合业务数字网导论》等专著。     1997年当选为中国工程院院士。
马福邦,    马福邦（1934.07.26-2004.05.30）反应堆工程专家。广东省顺德市人。1955年毕业于清华大学。参加我国第一座从苏联引进的研究性重水实验堆建造、消化吸收和改进的工作。作为技术负责人，组织了我国首座技术难度大的反应堆的改建工作，提高了技术性能，取得显著的经济效益。作为总公司的技术负责人，对我国第一个成套出口到阿尔及利亚的核研究中心，工程项目从对外技术谈判、确定技术方案、组织设计重大技术问题的决策等全过程均起了关键作用，作出了重大贡献。在我国核电起步时，提出了必须建立技术支持、技术管理体系和技术路线的重要建议，并推动实施。     1994年当选为中国工程院院士。
许文思,    许文思（1925.03.05-2004.08.18）微生物制药专家。台湾省高雄县人。1947年毕业于日本北海道帝国大学。从事抗生素研究、开发、生产40余年，在多种抗细菌、抗霉菌、抗肿瘤等抗生素和农业抗生素的研究中取得显著的成绩。1957年青霉素代乳糖发酵工艺的研究成功，解决了青霉素扩大生产的关键问题，降低了成本，获1960年国家发明奖；1960年以细菌酰胺酶解青霉素为半合成青霉素母核6APA的研究及半合成头胞菌素母核7ACA的研究成功和投产，开辟了我国半合成抗生素生产的新领域；同年对四环素改良提炼法的研究，提高了四环素的质量，在国际上获“中国黄”的声誉；1982年阿霉素生产工艺和劳动保护研究为我国抗肿瘤抗生素一类有毒微生物产品的生产打下了基础。     1994年当选为中国工程院院士。
何凤生,    何凤生（1932.06.26-2004.11.16）职业神经病学专家。贵州省贵定县人。1955年毕业于原南京中央大学医学院。在30余年的科学研究中，对多种毒物及职业有害因素引起的神经系统疾病，应用职业流行病学、神经行为学、神经病理、电生理、生化及神经放射学等新技术进行深入研究，将神经病学与职业医学相结合，取得独创性科研成果，开创我国劳动卫生与职业病学的新学科“职业神经病学”，推动我国中毒性神经系统疾病的防治，获1984年西比昂·卡古里国际奖、1987年国家科技进步二等奖。1991－1994年曾被聘为联合国世界卫生组织（WHO）职业卫生顾问。     1994年当选为中国工程院院士。
朱之悌,    朱之悌（1929.10.01-2005.01.22）林木育种专家。出生于湖南省长沙市。1954年毕业于北京林学院。1961年获原苏联莫斯科林学院博士学位。长期从事林木遗传育种教学与科研工作，是我国林木遗传育种学科开创者之一。在解决我国造纸原料品种、基因资源保存等方面作出了突出贡献。其中，经过15年的努力，运用染色体替换和加倍技术，成功选育出一系列速生优质的三倍体毛白杨新品种，这些新品种木材白度高、纤维长、木浆得率高，是造纸的极好原料。在此基础上，提出“南桉北毛、黄河纸业”的设想，建议首战黄河滩，建成纸浆林基地。现已推广种植2亿余株，创产值50亿元以上。同时研究出多圃配套系列育苗新技术，3年可由1株扩繁至100万株，解决了白杨规模繁殖的世界性难题。良法与良种成功配套，为毛白杨大规模产业化开发奠定了基础。目前，一个围绕三倍体毛白杨栽培业与加工业相结合的新型产业正在黄河两岸悄然兴起，“黄河纸业”初见端倪。曾获国家科技进步二等奖2项，部级一、二等奖3项，以及国务院黄淮海农业开发奖、国家科委金桥奖等多项奖励。     1999年当选为中国工程院院士。
李国豪,    李国豪（1913.4.13-2005.2.23）著名桥梁力学家。广东省梅县人。1936年毕业于同济大学土木系。1940年和1942年先后获德国达姆施塔特工业大学工学博士和特许任教博士学位。曾任同济大学校长、名誉校长。发表重要论文有：《悬索桥二阶理论实用分析方法》、《弹性平衡分支充分判别准则》和《桁架和类似体系结构分析新方法》等。研究解决了武汉长江大桥的振动问题，撰写出专著《桁梁扭转理论－桁梁桥的扭转、稳定和振动》、《公路桥梁荷载横向分布计算》、《桥梁与结构理论研究》和英文版《箱梁和桁梁桥分析》等。领导和进行工程抗震及抗爆方面的研究，主编了《工程结构抗震动力学》和《工程结构抗爆动力学》及《桥梁结构稳定与振动》。《关于桩的水平位移、内力和承载力分析》研究成果解决了宝山钢铁总厂同类问题。1955年被选聘为中国科学院院士，1994年被选聘为中国工程院院士。
童铠,    童铠（1931.09.12-2005.08.10）卫星导航测控与卫星应用专家。江苏省泰州市人，1952年毕业于青岛山东大学，1959年在前苏联列宁格勒电信工程学院获副博士学位。从事航天事业近45年，是我国卫星测控、定位和信息处理领域的主要学术带头人之一，在国家多项重点工程中作出了重大贡献。70年代主持研制成功反导弹精密制导“101”雷达。作为副总设计师和总设计师，参加和主持研制成功通信卫星微波测控系统，该项目获1985年国家科技进步奖特等奖。1997年作为总设计师，首次在国内主持研制成功风云二号气象卫星指令与数据获取站，获1998年国家科技进步三等奖，2004年作为“北斗一号”卫星导航应用系统总设计师研制成功地面应用系统，2005年获国家科技进步奖一等奖。     1997年当选为中国工程院院士。
夏德全,    夏德全（1938.12.27-2005.09.08）鱼类遗传育种和生物技术专家。上海市人。1963年毕业于南京大学。通过常规育种和高新技术相结合，培育了纯种奥利亚罗非鱼，使奥尼杂交鱼雄性率稳定保持在95%以上，推广到全国，增收经济效益20多亿，开创了我国奥利亚罗非鱼和奥尼杂交鱼养殖和研究。同时还系统地研究了奥利亚罗非鱼遗传特性和抗寒相关因子，成果获国家科技进步二等奖。创造性地将免疫电泳技术引入鱼类同工酶研究，这一开拓性工作为鱼类生化遗传学研究的发展作出了较大贡献，成果获得农业部科技进步一等奖。通过生物技术研究，先后获得了多种细胞核移植鱼、融合鱼、雌核发育鱼和转基因团头鲂，为我国鱼类细胞工程和基因工程育种研究发展作出较大贡献。利用DNA指纹技术研究鱼类杂种优势机理，这在鱼类育种上是首创的，丰富了鱼类杂交育种理论和指导了生产实践。     2001年当选为中国工程院院士。
