0,1
蓝羽石,    计算机应用技术专家，主要从事信息系统技术研究。1954年9月出生于辽宁省沈阳市。1982年毕业于山东大学，获学士学位。     2021年当选中国工程院院士
李得天,    真空测试计量专家，主要从事真空计量及真空环境下多参数综合测试工程研究。1966年6月生于甘肃省白银市，2007年毕业于中国空间技术研究院，获博士学位。     2021年当选中国工程院院士。
李德毅,    人工智能和指挥自动化专家，主要从事计算机工程、不确定性人工智能、数据挖掘、知识发现和智能驾驶领域的研究。1944年11月出生于江苏省泰州市。1983年毕业于英国爱丁堡Heriot-Watt大学，获博士学位。     1999年当选中国工程院院士。
廖湘科,    计算机系统软件专家，主要从事高性能计算和基础软件研究。1963年9月出生于湖南省涟源市。2018年毕业于清华大学，获博士学位。     2015年当选中国工程院院士。
刘永坚,    航空电子信息领域专家，主要从事航空装备研究工作。1961年11月出生于湖南省冷水江市。先后毕业于国防科技大学、北京航空航天大学，获博士学位。     2017年当选中国工程院院士。
刘泽金,    激光技术专家，主要从事强激光及科技战略管理工作。1963年10月出生于山东省无棣县。1983年毕业于山东大学，1997年获国防科学技术大学博士学位。     2017年当选为中国工程院院士。
龙腾,    雷达信息处理专家，主要从事空天雷达信息处理的基础科学研究。1968年1月出生于福建省福州市。1995年毕业于北京理工大学，获博士学位。     2021年当选中国工程院院士。
陆军,    电子信息技术专家，主要从事雷达及综合电子信息系统研究。1964年11月出生于江苏省苏州市。1988年毕业于中国科学技术大学，获硕士学位。     2017年当选中国工程院院士。
卢锡城,    计算机专家，主要从事高性能计算和分布处理领域研究。1946年11月出生于江苏省靖江市。1970年毕业于哈尔滨军事工程学院。     1999年当选中国工程院院士。
罗先刚,    光电领域专家，主要从事光电技术研究。1970年12月出生于四川省广元市苍溪县。2001年毕业于中国科学院研究生院，获博士学位。     2019年当选中国工程院院士。
罗毅,    半导体光电子技术专家，主要从事高速光电子器件研究。1960年2月出生于北京市。1990年毕业于日本东京大学，获博士学位。     2021年当选中国工程院院士。
吕跃广,    电子信息技术专家，主要从事光电子和电子信息技术研究。1964年5月出生于山东省东营市。1990年毕业于哈尔滨工业大学，获博士学位。     2011年当选中国工程院院士。
潘云鹤,    计算机应用、人工智能专家专家，主要从事人工智能、计算机图形学、CAD和工业设计研究。1946年11月出生于浙江省杭州市。1981年毕业于浙江大学计算机系，获硕士学位。     1997年当选中国工程院院士。
苏东林,    电磁兼容领域专家，主要从事电磁兼容及电磁安全研究。1960年3月出生于北京市。1999年毕业于北京航空航天大学，获博士学位。     2019年当选中国工程院院士。
孙家广,    软件及应用领域专家，主要从事计算机图形学、CAD、软件工程与系统研究。1946年1月出生于江苏省镇江市。1970年毕业于清华大学自控系。     1999年当选中国工程院院士。
孙凝晖,    计算机系统结构专家，主要从事高性能计算机研究。1968年3月出生于上海市。1999年毕业于中国科学院计算技术研究所，获博士学位。     2019年当选中国工程院院士。
谭久彬,    精密测量与仪器工程专家，主要从事高端装备制造中的超精密测量与仪器工程研究。1955年3月出生于黑龙江省哈尔滨市。1991年毕业于哈尔滨工业大学精密仪器及机械学科，获博士学位。     2017年当选中国工程院院士。
王恩东,    计算机专家，主要从事计算机系统结构研究。1966年7月出生于山东省济南市。1991年毕业于清华大学，获硕士学位。     2015年当选中国工程院院士。
王沙飞,    通信与信息系统专家，主要从事卫星通信信号处理与信息安全领域的技术研究和工程实践研究。1964年10月出生于河北省张家口市。1991年毕业于北京理工大学，获硕士学位。     2017年当选中国工程院院士。
王耀南,    机器人技术与智能控制专家，主要从事智能机器人感知与控制技术及工程应用研究。1957年11月出生于云南省龙陵县。1995年毕业于湖南大学，获博士学位。     2019年当选中国工程院院士。
